"notes","hqCity","keywords","hqCountry","hqProvince","qualityFlags","sourceOrigin","sourceUrl","themes","primaryTheme","confidenceScore","seedBatchId","hqRegion","industrySectorsDerivedReasons","sectorSynonymsUsed","geoScope","lastVerifiedAt","website","entityType","synonyms","themeConfidence","industryLabel","tags","industrySectors","domain","name","normalizedName","id","created_date","updated_date","created_by_id","created_by","is_sample"
"NeuroVita Solutions développe des dispositifs médicaux innovants pour le diagnostic et le traitement des troubles neurologiques à travers des technologies intelligentes.","Montréal","[]","CA","QC","[]","IMPORT","https://neurovita.com","[""Neurosciences"", ""Technologies médicales"", ""Santé numérique""]","Neurosciences","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://neurovita.com","company","[]","0.8","Sciences de la Vie & Santé","[]","[""Sciences de la Vie & Santé"", ""Neurosciences"", ""Santé numérique""]","neurovita.com","NeuroVita Solutions","neurovita solutions","01ce9961a62645b69124320f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"BioGenix Therapeutics est une société biopharmaceutique spécialisée dans le développement de traitements innovants contre le cancer par thérapies ciblées.","Laval","[]","CA","QC","[]","IMPORT","https://biogenixtherapeutics.ca","[""Biotechnologie"", ""Oncologie"", ""Recherche clinique""]","Biotechnologie","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://biogenixtherapeutics.ca","company","[]","0.78","Sciences de la Vie & Santé","[]","[""Biotechnologie"", ""Pharmaceutique"", ""Oncologie""]","biogenixtherapeutics.ca","BioGenix Therapeutics","biogenix therapeutics","667e7ce9d707437a81680f48","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"MediSense Diagnostics conçoit et fabrique des dispositifs de diagnostic rapide et connectés pour améliorer la prise en charge des patients en milieu clinique et à domicile.","Longueuil","[]","CA","QC","[]","IMPORT","https://medisense.ca","[""Diagnostics médicaux"", ""Technologie médicale"", ""Santé numérique""]","Diagnostics médicaux","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://medisense.ca","company","[]","0.76","Sciences de la Vie & Santé","[]","[""Diagnostics"", ""Santé numérique"", ""Medtech""]","medisense.ca","MediSense Diagnostics","medisense diagnostics","c00950c9b7e1444399915e7d","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"CanNutraceutics Inc. développe des produits nutraceutiques à base de cannabis médical pour améliorer la qualité de vie des patients atteints de diverses affections.","Saint-Laurent","[]","CA","QC","[]","IMPORT","https://cannutraceutics.ca","[""Cannabis médical"", ""Nutraceutiques"", ""Santé alternative""]","Nutraceutiques","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://cannutraceutics.ca","company","[]","0.77","Sciences de la Vie & Santé","[]","[""Cannabis médical"", ""Nutraceutiques"", ""Santé""]","cannutraceutics.ca","CanNutraceutics Inc.","cannutraceutics inc.","ca5c7cd3796c4ddcbeeea620","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"TeleCare Mental Health est une organisation offrant des services de télémédecine spécialisés en santé mentale, accessibles partout dans le Grand Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://telecarementalhealth.org","[""Santé mentale"", ""Télémédecine"", ""Services de santé digitale""]","Santé mentale","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://telecarementalhealth.org","organization","[]","0.8","Sciences de la Vie & Santé","[]","[""Santé mentale"", ""Télémédecine"", ""Santé numérique""]","telecarementalhealth.org","TeleCare Mental Health","telecare mental health","2eff495c52964393a22770a4","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Startup innovante spécialisée dans le développement de thérapies ciblées pour les maladies neurodégénératives.","Montréal","[]","CA","QC","[]","IMPORT","https://neurovationtherapeutics.com","[""Sciences de la Vie & Santé"", ""neurosciences"", ""biotech""]","Sciences de la Vie & Santé","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://neurovationtherapeutics.com","company","[]","0.8","Sciences de la Vie & Santé","[]","[""neurosciences"", ""biotech""]","neurovationtherapeutics.com","NeuroVation Therapeutics","neurovation therapeutics","23ae7df8499b4800835ce418","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Contract Research Organization offrant des services complets d’essais cliniques pour l'industrie pharmaceutique.","Longueuil","[]","CA","QC","[]","IMPORT","https://mediquantcro.ca","[""Sciences de la Vie & Santé"", ""pharma"", ""clinical research""]","Sciences de la Vie & Santé","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://mediquantcro.ca","company","[]","0.78","Sciences de la Vie & Santé","[]","[""CRO"", ""pharma"", ""clinical research""]","mediquantcro.ca","MediQuant CRO","mediquant cro","f763e09f3ee542b4ad3a2f64","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée dans la recherche et le développement de produits à base de cannabis médical pour applications thérapeutiques.","Sherbrooke","[]","CA","QC","[]","IMPORT","https://canabinomedsolutions.qc.ca","[""Sciences de la Vie & Santé"", ""cannabis médical"", ""biotech""]","Sciences de la Vie & Santé","77","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://canabinomedsolutions.qc.ca","company","[]","0.77","Sciences de la Vie & Santé","[]","[""cannabis médical"", ""pharma"", ""biotech""]","canabinomedsolutions.qc.ca","CanabinoMed Solutions","canabinomed solutions","1d3ae5d8446045beaa2ebf33","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de dispositifs médicaux intelligents pour le diagnostic rapide et précis de maladies chroniques.","Brossard","[]","CA","QC","[]","IMPORT","https://diagnosmarttech.com","[""Sciences de la Vie & Santé"", ""diagnostics"", ""medtech""]","Sciences de la Vie & Santé","79","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://diagnosmarttech.com","company","[]","0.79","Sciences de la Vie & Santé","[]","[""diagnostics"", ""medtech"", ""healthcare""]","diagnosmarttech.com","DiagnoSmart Technologies","diagnosmart technologies","ea950b0e7ab74e2f85bbd74c","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée dans le développement de compléments nutraceutiques à base d’ingrédients naturels pour la santé et le bien-être.","Québec City","[]","CA","QC","[]","IMPORT","https://nutraquebec.ca","[""Sciences de la Vie & Santé"", ""nutraceutiques"", ""biotech""]","Sciences de la Vie & Santé","76","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://nutraquebec.ca","company","[]","0.76","Sciences de la Vie & Santé","[]","[""nutraceutiques"", ""biotech"", ""healthwellness""]","nutraquebec.ca","NutraQuébec Innovations","nutraquebec innovations","2926462384fa4b83b3334df8","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"NeuroViva Therapeutics développe des traitements innovants ciblant les maladies neurodégénératives à l'aide de biotechnologies avancées et dispositifs médicaux.","Montréal","[]","CA","QC","[]","IMPORT","https://neuroviva.com","[""Sciences de la Vie & Santé"", ""neurosciences"", ""biotechnologie""]","neurosciences","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://neuroviva.com","company","[]","0.8","Sciences de la Vie & Santé","[]","[""neurosciences"", ""biotech"", ""medtech""]","neuroviva.com","NeuroViva Therapeutics","neuroviva therapeutics","6fc575d9ad58486bbfa0e07b","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"MediScan Diagnostics conçoit et fabrique des dispositifs médicaux pour le diagnostic rapide et précis de diverses pathologies.","Laval","[]","CA","QC","[]","IMPORT","https://mediscanqc.ca","[""Sciences de la Vie & Santé"", ""diagnostics"", ""technologies médicales""]","diagnostics","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://mediscanqc.ca","company","[]","0.75","Sciences de la Vie & Santé","[]","[""diagnostics"", ""medtech""]","mediscanqc.ca","MediScan Diagnostics","mediscan diagnostics","bb5b119f7a6f4f82befea016","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"CanPharma Innovations développe des produits pharmaceutiques et des traitements à base de cannabis médical destinés au marché canadien.","Brossard","[]","CA","QC","[]","IMPORT","https://canpharmainnovations.com","[""Sciences de la Vie & Santé"", ""pharmaceutique"", ""cannabis médical""]","pharma","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://canpharmainnovations.com","company","[]","0.78","Sciences de la Vie & Santé","[]","[""pharma"", ""cannabis médical""]","canpharmainnovations.com","CanPharma Innovations","canpharma innovations","1462c18ab9f04977b78dc573","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"GenomicaQ est un centre de recherche dédié à l’étude du génome humain afin de mieux comprendre les maladies génétiques et développer des thérapies ciblées.","Québec City","[]","CA","QC","[]","IMPORT","https://genomicaq.org","[""Sciences de la Vie & Santé"", ""génomique"", ""recherche scientifique""]","génomique","80","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://genomicaq.org","organization","[]","0.8","Sciences de la Vie & Santé","[]","[""génomique"", ""recherche médicale""]","genomicaq.org","GenomicaQ","genomicaq","842080dffad4493289d9f1ec","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"SynapseCare Technologies offre des solutions de télémédecine et des applications de santé mentale pour faciliter l’accès aux soins numériques.","Rosemont","[]","CA","QC","[]","IMPORT","https://synapsecare.ca","[""Sciences de la Vie & Santé"", ""santé numérique"", ""télémédecine""]","santé numérique","77","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://synapsecare.ca","company","[]","0.77","Sciences de la Vie & Santé","[]","[""santé numérique"", ""télémédecine"", ""santé mentale""]","synapsecare.ca","SynapseCare Technologies","synapsecare technologies","dd89104fca354feb80b94c2f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions de diagnostic médical rapide et précis intégrant l’intelligence artificielle pour améliorer la détection des maladies.","Longueuil","[]","CA","QC","[]","IMPORT","https://mediquantdiagnostics.ca","[""Diagnostics"", ""Santé numérique"", ""Biotechnologie""]","Diagnostics médicaux","77","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://mediquantdiagnostics.ca","company","[]","0.78","Sciences de la Vie & Santé","[]","[""Sciences de la Vie & Santé"", ""Diagnostics"", ""Santé numérique""]","mediquantdiagnostics.ca","MediQuant Diagnostics","mediquant diagnostics","449c14f36c25400081427607","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise pharmaceutique développant des médicaments à base de cannabis pour le traitement des troubles neurologiques.","Saint-Laurent","[]","CA","QC","[]","IMPORT","https://canneuropharma.ca","[""Cannabis médical"", ""Pharmaceutique"", ""Santé""]","Cannabis médical","79","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://canneuropharma.ca","company","[]","0.8","Sciences de la Vie & Santé","[]","[""Sciences de la Vie & Santé"", ""Pharmaceutique"", ""Cannabis médical""]","canneuropharma.ca","CanNeuro Pharma","canneuro pharma","bf17ec3569de45d6ba546bd8","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Organisation de recherche sous contrat (CRO) offrant des services cliniques intégrés pour la phase I à IV des essais pharmaceutiques.","Brossard","[]","CA","QC","[]","IMPORT","https://biosynapsecro.com","[""Recherche clinique"", ""Pharmaceutique"", ""Biotechnologie""]","Recherche clinique","81","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://biosynapsecro.com","company","[]","0.82","Sciences de la Vie & Santé","[]","[""Sciences de la Vie & Santé"", ""CRO"", ""Pharmaceutique""]","biosynapsecro.com","BioSynapse CRO","biosynapse cro","481e2b7fe89f4c2ba835e31a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Laboratoire spécialisé dans la formulation et la recherche en nutraceutiques destinés à améliorer la santé et le bien-être général.","Québec City","[]","CA","QC","[]","IMPORT","https://nutragenixlabs.qc.ca","[""Nutraceutiques"", ""Santé"", ""Biotechnologie""]","Nutraceutiques","75","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://nutragenixlabs.qc.ca","company","[]","0.76","Sciences de la Vie & Santé","[]","[""Sciences de la Vie & Santé"", ""Nutraceutiques"", ""Biotechnologie""]","nutragenixlabs.qc.ca","NutraGenix Labs","nutragenix labs","bcf4012f7a8045aebff09162","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"NeuroVista Technologies développe des dispositifs médicaux avancés pour le diagnostic et le suivi des maladies neurologiques.","Montréal","[]","CA","QC","[]","IMPORT","https://neurovista.com","[""neurosciences"", ""dispositifs médicaux""]","neurosciences","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://neurovista.com","company","[]","0.85","Sciences de la Vie & Santé","[]","[""neurosciences"", ""medtech""]","neurovista.com","NeuroVista Technologies","neurovista technologies","779a3f32b43743f7934e39ae","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"OncoGeneX Solutions est une entreprise biotech spécialisée dans le développement de traitements ciblés en oncologie par analyse génomique.","Laval","[]","CA","QC","[]","IMPORT","https://oncogenexsolutions.ca","[""oncologie"", ""génomique"", ""biotechnologie""]","oncologie","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://oncogenexsolutions.ca","company","[]","0.9","Sciences de la Vie & Santé","[]","[""oncologie"", ""genomique"", ""biotech""]","oncogenexsolutions.ca","OncoGeneX Solutions","oncogenex solutions","10863dae537841d6b57dcb88","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"MediConnect Santé Digitale est un organisme qui facilite l'accès aux soins via des plateformes de télémédecine et solutions numériques innovantes.","Montréal","[]","CA","QC","[]","IMPORT","https://mediconnectsante.org","[""technologie médicale"", ""télésanté"", ""santé numérique""]","santé numérique","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://mediconnectsante.org","organization","[]","0.8","Sciences de la Vie & Santé","[]","[""santé numérique"", ""télémédecine""]","mediconnectsante.org","MediConnect Santé Digitale","mediconnect sante digitale","c4d2750d5a7e4d4da139944d","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"BioCannabis Therapeutics développe des produits pharmaceutiques à base de cannabis pour le traitement de la douleur et troubles neurologiques.","Saint-Léonard","[]","CA","QC","[]","IMPORT","https://biocannabistherapeutics.qc.ca","[""cannabis médical"", ""pharmaceutique"", ""nutraceutiques""]","cannabis médical","87","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://biocannabistherapeutics.qc.ca","company","[]","0.87","Sciences de la Vie & Santé","[]","[""cannabis médical"", ""pharma"", ""nutraceutiques""]","biocannabistherapeutics.qc.ca","BioCannabis Therapeutics","biocannabis therapeutics","79b9bf07abd04b1a96c3ae51","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
